SKU,UPC,Category,Brand,Product Name,Title,Color,Size,images link,Description,Net Weight,Net Weigth Unit,Case Width,Case Length,Case Height,Case Unit,qty per case
L00570,L00570-BLA-L,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.35,lbs,16,24,12,in,24
L00570,L00570-BLA-M,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.24,lbs,16,24,12,in,28
L00570,L00570-BLA-S,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.11,lbs,16,24,12,in,28
L00570,L00570-BLA-XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.45,lbs,16,24,12,in,24
L00570,L00570-BLA-XS,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1,lbs,16,24,12,in,28
L00570,L00570-CHA-L,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.35,lbs,16,24,12,in,24
L00570,L00570-CHA-M,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.24,lbs,16,24,12,in,28
L00570,L00570-CHA-S,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.11,lbs,16,24,12,in,28
L00570,L00570-CHA-XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.45,lbs,16,24,12,in,24
L00570,L00570-CHA-XS,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1,lbs,16,24,12,in,28
L00570,L00570-FOR-L,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.35,lbs,16,24,12,in,24
L00570,L00570-FOR-M,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.24,lbs,16,24,12,in,28
L00570,L00570-FOR-S,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.11,lbs,16,24,12,in,28
L00570,L00570-FOR-XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.45,lbs,16,24,12,in,24
L00570,L00570-FOR-XS,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1,lbs,16,24,12,in,28
L00570,L00570-NAV-L,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.35,lbs,16,24,12,in,24
L00570,L00570-NAV-M,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.24,lbs,16,24,12,in,28
L00570,L00570-NAV-S,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.11,lbs,16,24,12,in,28
L00570,L00570-NAV-XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.45,lbs,16,24,12,in,24
L00570,L00570-NAV-XS,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1,lbs,16,24,12,in,28
L00570,L00570-O-ASH-2XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.6,lbs,16,24,12,in,18
L00570,L00570-O-ASH-3XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.7,lbs,16,24,12,in,18
L00570,L00570-O-ASH-4XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.8,lbs,16,24,12,in,18
L00570,L00570-O-BLA-2XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.6,lbs,16,24,12,in,18
L00570,L00570-O-BLA-3XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.7,lbs,16,24,12,in,18
L00570,L00570-O-BLA-4XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Black,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Black-front.jpg?v=1764301326,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.8,lbs,16,24,12,in,18
L00570,L00570-O-CHA-2XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.6,lbs,16,24,12,in,18
L00570,L00570-O-CHA-3XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.7,lbs,16,24,12,in,18
L00570,L00570-O-CHA-4XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Charcoal Heather,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Charcoal-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.8,lbs,16,24,12,in,18
L00570,L00570-O-FOR-2XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.6,lbs,16,24,12,in,18
L00570,L00570-O-FOR-3XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.7,lbs,16,24,12,in,18
L00570,L00570-O-FOR-4XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Forest,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Forestgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.8,lbs,16,24,12,in,18
L00570,L00570-O-NAV-2XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.6,lbs,16,24,12,in,18
L00570,L00570-O-NAV-3XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Navy,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Navy-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.7,lbs,16,24,12,in,18
